player_id,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
235790,81+3,81+3,81+3,82,82,82,82,82,83+3,83+3,83+3,82+3,78+3,78+3,78+3,82+3,65+3,64+3,64+3,64+3,65+3,62+3,56+3,56+3,56+3,62+3,17+3
235805,80+3,80+3,80+3,84,83,83,83,84,82+3,82+3,82+3,83+3,76+3,76+3,76+3,83+3,68+3,64+3,64+3,64+3,68+3,64+3,57+3,57+3,57+3,64+3,16+3
237383,59+2,59+2,59+2,63,61,61,61,63,64+2,64+2,64+2,68+2,71+2,71+2,71+2,68+2,80+2,81+2,81+2,81+2,80+2,81+2,84+2,84+2,84+2,81+2,18+2
238074,78+2,78+2,78+2,80,80,80,80,80,80+2,80+2,80+2,82+2,81+2,81+2,81+2,82+2,82+2,81+2,81+2,81+2,82+2,82+2,81+2,81+2,81+2,82+2,19+2
240130,68+2,68+2,68+2,70,69,69,69,70,69+2,69+2,69+2,73+2,73+2,73+2,73+2,73+2,81+2,81+2,81+2,81+2,81+2,83+2,84+2,84+2,84+2,83+2,20+2
241084,81+2,81+2,81+2,84,83,83,83,84,82+2,82+2,82+2,83+2,75+2,75+2,75+2,83+2,63+2,59+2,59+2,59+2,63+2,59+2,50+2,50+2,50+2,59+2,20+2
241096,76+2,76+2,76+2,78,78,78,78,78,79+2,79+2,79+2,79+2,81+2,81+2,81+2,79+2,81+2,82+2,82+2,82+2,81+2,80+2,79+2,79+2,79+2,80+2,17+2
241486,64+2,64+2,64+2,66,66,66,66,66,69+2,69+2,69+2,69+2,72+2,72+2,72+2,69+2,77+2,80+2,80+2,80+2,77+2,79+2,83+2,83+2,83+2,79+2,20+2
241721,80+2,80+2,80+2,83,82,82,82,83,81+2,81+2,81+2,82+2,72+2,72+2,72+2,82+2,59+2,54+2,54+2,54+2,59+2,55+2,46+2,46+2,46+2,55+2,19+2
241852,73+2,73+2,73+2,83,80,80,80,83,81+2,81+2,81+2,82+2,75+2,75+2,75+2,82+2,68+2,63+2,63+2,63+2,68+2,63+2,50+2,50+2,50+2,63+2,17+2
246430,84+2,84+2,84+2,79,82,82,82,79,78+2,78+2,78+2,77+2,71+2,71+2,71+2,77+2,56+2,54+2,54+2,54+2,56+2,53+2,49+2,49+2,49+2,53+2,18+2
162835,29+3,29+3,29+3,28,30,30,30,28,32+3,32+3,32+3,30+3,33+3,33+3,33+3,30+3,29+3,32+3,32+3,32+3,29+3,28+3,29+3,29+3,29+3,28+3,81+2
163587,33+2,33+2,33+2,33,35,35,35,33,38+2,38+2,38+2,35+2,39+2,39+2,39+2,35+2,30+2,35+2,35+2,35+2,30+2,30+2,29+2,29+2,29+2,30+2,81+2
168542,73+3,73+3,73+3,80,79,79,79,80,82+1,82+1,82+1,80+3,80+3,80+3,80+3,80+3,66+3,67+3,67+3,67+3,66+3,61+3,55+3,55+3,55+3,61+3,18+3
184134,69+2,69+2,69+2,70,71,71,71,70,73+2,73+2,73+2,71+2,77+2,77+2,77+2,71+2,77+2,82+1,82+1,82+1,77+2,78+2,81+2,81+2,81+2,78+2,14+2
184344,65+3,65+3,65+3,62,65,65,65,62,68+3,68+3,68+3,64+3,74+3,74+3,74+3,64+3,72+3,81+2,81+2,81+2,72+3,73+3,82+1,82+1,82+1,73+3,11+3
190460,74+3,74+3,74+3,79,79,79,79,79,82+1,82+1,82+1,80+3,82+1,82+1,82+1,80+3,67+3,69+3,69+3,69+3,67+3,63+3,56+3,56+3,56+3,63+3,17+3
198706,73+2,73+2,73+2,77,79,79,79,77,82+1,82+1,82+1,78+2,82+1,82+1,82+1,78+2,68+2,71+2,71+2,71+2,68+2,64+2,59+2,59+2,59+2,64+2,16+2
199434,80+3,80+3,80+3,82,82,82,82,82,83,83,83,82+1,80+3,80+3,80+3,82+1,65+3,65+3,65+3,65+3,65+3,60+3,54+3,54+3,54+3,60+3,20+3
201942,80+3,80+3,80+3,82,82,82,82,82,83,83,83,82+1,81+2,81+2,81+2,82+1,71+3,72+3,72+3,72+3,71+3,68+3,67+3,67+3,67+3,68+3,17+3
203574,67+2,67+2,67+2,69,69,69,69,69,71+2,71+2,71+2,72+2,75+2,75+2,75+2,72+2,78+2,81+2,81+2,81+2,78+2,79+2,83+1,83+1,83+1,79+2,18+2
203841,31+2,31+2,31+2,28,31,31,31,28,32+2,32+2,32+2,31+2,35+2,35+2,35+2,31+2,28+2,33+2,33+2,33+2,28+2,27+2,29+2,29+2,29+2,27+2,82+1
207862,68+3,68+3,68+3,65,67,67,67,65,68+3,68+3,68+3,68+3,74+3,74+3,74+3,68+3,76+3,80+3,80+3,80+3,76+3,77+3,82+2,82+2,82+2,77+3,18+3
208670,76+3,76+3,76+3,82,81,81,81,82,83,83,83,82+1,81+2,81+2,81+2,82+1,69+3,69+3,69+3,69+3,69+3,65+3,57+3,57+3,57+3,65+3,18+3
208830,82+1,82+1,82+1,79,81,81,81,79,78+3,78+3,78+3,78+3,73+3,73+3,73+3,78+3,66+3,64+3,64+3,64+3,66+3,65+3,62+3,62+3,62+3,65+3,21+3
210035,75+3,75+3,75+3,80,79,79,79,80,81+3,81+3,81+3,82+2,81+3,81+3,81+3,82+2,82+2,79+3,79+3,79+3,82+2,81+3,75+3,75+3,75+3,81+3,18+3
210315,82+1,82+1,82+1,81,82,82,82,81,82+1,82+1,82+1,80+2,76+2,76+2,76+2,80+2,61+2,62+2,62+2,62+2,61+2,58+2,56+2,56+2,56+2,58+2,18+2
210406,77+3,77+3,77+3,82,82,82,82,82,83,83,83,82+1,82+1,82+1,82+1,82+1,78+3,76+3,76+3,76+3,78+3,76+3,68+3,68+3,68+3,76+3,17+3
213565,77+3,77+3,77+3,84,82,82,82,84,84,84,84,83+1,83+1,83+1,83+1,83+1,78+3,76+3,76+3,76+3,78+3,76+3,68+3,68+3,68+3,76+3,20+3
214997,83+1,83+1,83+1,84,85-1,85-1,85-1,84,84,84,84,83+1,79+2,79+2,79+2,83+1,69+2,67+2,67+2,67+2,69+2,66+2,60+2,60+2,60+2,66+2,20+2
215333,83,83,83,76,80,80,80,76,77+2,77+2,77+2,75+2,69+2,69+2,69+2,75+2,55+2,56+2,56+2,56+2,55+2,53+2,53+2,53+2,53+2,53+2,16+2
216460,58+2,58+2,58+2,56,56,56,56,56,57+2,57+2,57+2,58+2,63+2,63+2,63+2,58+2,73+2,77+2,77+2,77+2,73+2,76+2,83+2,83+2,83+2,76+2,18+2
216547,77+2,77+2,77+2,84-1,83,83,83,84-1,83,83,83,83,78+2,78+2,78+2,83,70+2,65+2,65+2,65+2,70+2,67+2,54+2,54+2,54+2,67+2,18+2
219693,64+2,64+2,64+2,62,65,65,65,62,66+2,66+2,66+2,64+2,70+2,70+2,70+2,64+2,72+2,78+2,78+2,78+2,72+2,75+2,82+1,82+1,82+1,75+2,17+2
220834,78+3,78+3,78+3,82,81,81,81,82,82+2,82+2,82+2,81+3,78+3,78+3,78+3,81+3,66+3,63+3,63+3,63+3,66+3,62+3,52+3,52+3,52+3,62+3,18+3
225193,81+2,81+2,81+2,80,81,81,81,80,81+2,81+2,81+2,81+2,83+2,83+2,83+2,81+2,81+2,83+2,83+2,83+2,81+2,81+2,82+2,82+2,82+2,81+2,20+2
225375,74+2,74+2,74+2,78,77,77,77,78,78+2,78+2,78+2,79+2,80+2,80+2,80+2,79+2,81+2,82+2,82+2,82+2,81+2,81+2,79+2,79+2,79+2,81+2,19+2
225850,63+3,63+3,63+3,64,64,64,64,64,66+3,66+3,66+3,68+3,72+3,72+3,72+3,68+3,78+3,81+3,81+3,81+3,78+3,80+3,83+3,83+3,83+3,80+3,18+3
226271,77+2,77+2,77+2,80,81,81,81,80,82+2,82+2,82+2,80+2,83+2,83+2,83+2,80+2,78+2,79+2,79+2,79+2,78+2,76+2,73+2,73+2,73+2,76+2,20+2
226790,68+2,68+2,68+2,67,69,69,69,67,69+2,69+2,69+2,69+2,74+2,74+2,74+2,69+2,78+2,81+2,81+2,81+2,78+2,79+2,82+2,82+2,82+2,79+2,19+2
228618,75+2,75+2,75+2,78,77,77,77,78,78+2,78+2,78+2,80+2,79+2,79+2,79+2,80+2,82+2,80+2,80+2,80+2,82+2,81+2,80+2,80+2,80+2,81+2,18+2
229558,63+2,63+2,63+2,63,64,64,64,63,65+2,65+2,65+2,66+2,68+2,68+2,68+2,66+2,74+2,78+2,78+2,78+2,74+2,77+2,83+2,83+2,83+2,77+2,17+2
230481,79+2,79+2,79+2,83,82,82,82,83,83,83,83,84-1,78+2,78+2,78+2,84-1,66+2,62+2,62+2,62+2,66+2,61+2,51+2,51+2,51+2,61+2,21+2
230869,32+3,32+3,32+3,28,31,31,31,28,32+3,32+3,32+3,31+3,34+3,34+3,34+3,31+3,30+3,33+3,33+3,33+3,30+3,29+3,30+3,30+3,30+3,29+3,82+3
231443,76+3,76+3,76+3,83,81,81,81,83,82+3,82+3,82+3,83+3,75+3,75+3,75+3,83+3,64+3,59+3,59+3,59+3,64+3,59+3,47+3,47+3,47+3,59+3,17+3
231677,81+3,81+3,81+3,82,82,82,82,82,81+3,81+3,81+3,81+3,74+3,74+3,74+3,81+3,64+3,61+3,61+3,61+3,64+3,60+3,55+3,55+3,55+3,60+3,18+3
232293,83+2,83+2,83+2,79,81,81,81,79,77+2,77+2,77+2,77+2,70+2,70+2,70+2,77+2,60+2,58+2,58+2,58+2,60+2,58+2,56+2,56+2,56+2,58+2,19+2
232488,62+3,62+3,62+3,60,61,61,61,60,61+3,61+3,61+3,62+3,66+3,66+3,66+3,62+3,74+3,78+3,78+3,78+3,74+3,77+3,83+3,83+3,83+3,77+3,17+3
232730,75+2,75+2,75+2,82,81,81,81,82,83+1,83+1,83+1,82+2,79+2,79+2,79+2,82+2,66+2,65+2,65+2,65+2,66+2,62+2,54+2,54+2,54+2,62+2,16+2
233049,72+3,72+3,72+3,82,80,80,80,82,82+3,82+3,82+3,81+3,75+3,75+3,75+3,81+3,61+3,57+3,57+3,57+3,61+3,56+3,43+3,43+3,43+3,56+3,18+3
233064,78+3,78+3,78+3,82,81,81,81,82,82+3,82+3,82+3,82+3,81+3,81+3,81+3,82+3,71+3,71+3,71+3,71+3,71+3,68+3,61+3,61+3,61+3,68+3,19+3
233419,77+2,77+2,77+2,83,82,82,82,83,81+2,81+2,81+2,82+2,77+2,77+2,77+2,82+2,70+2,67+2,67+2,67+2,70+2,66+2,58+2,58+2,58+2,66+2,18+2
234153,76+2,76+2,76+2,80,80,80,80,80,81+2,81+2,81+2,81+2,82+2,82+2,82+2,81+2,78+2,78+2,78+2,78+2,78+2,76+2,72+2,72+2,72+2,76+2,19+2
239580,66+2,66+2,66+2,62,63,63,63,62,62+2,62+2,62+2,64+2,65+2,65+2,65+2,64+2,73+2,76+2,76+2,76+2,73+2,76+2,82+2,82+2,82+2,76+2,18+2
241464,60+2,60+2,60+2,63,63,63,63,63,66+2,66+2,66+2,67+2,72+2,72+2,72+2,67+2,77+2,81+2,81+2,81+2,77+2,79+2,83+2,83+2,83+2,79+2,19+2
241637,75+2,75+2,75+2,77,78,78,78,77,79+2,79+2,79+2,78+2,82+2,82+2,82+2,78+2,79+2,82+2,82+2,82+2,79+2,79+2,80+2,80+2,80+2,79+2,17+2
242444,80+2,80+2,80+2,84,83,83,83,84,84+2,84+2,84+2,83+2,78+2,78+2,78+2,83+2,64+2,62+2,62+2,62+2,64+2,61+2,54+2,54+2,54+2,61+2,21+2
242516,81+2,81+2,81+2,83,82,82,82,83,81+2,81+2,81+2,81+2,75+2,75+2,75+2,81+2,64+2,61+2,61+2,61+2,64+2,60+2,54+2,54+2,54+2,60+2,18+2
246669,75+2,75+2,75+2,82,81,81,81,82,81+2,81+2,81+2,82+2,78+2,78+2,78+2,82+2,76+2,72+2,72+2,72+2,76+2,74+2,66+2,66+2,66+2,74+2,17+2
247851,74+2,74+2,74+2,78,78,78,78,78,80+2,80+2,80+2,79+2,83+2,83+2,83+2,79+2,79+2,83+2,83+2,83+2,79+2,78+2,78+2,78+2,78+2,78+2,19+2
253163,66+2,66+2,66+2,63,64,64,64,63,64+2,64+2,64+2,66+2,67+2,67+2,67+2,66+2,75+2,77+2,77+2,77+2,75+2,78+2,82+2,82+2,82+2,78+2,19+2
256790,74+2,74+2,74+2,81,80,80,80,81,82+2,82+2,82+2,80+2,79+2,79+2,79+2,80+2,74+2,72+2,72+2,72+2,74+2,72+2,64+2,64+2,64+2,72+2,17+2
41236,81+1,81+1,81+1,77,80,80,80,77,79+3,79+3,79+3,74+3,72+3,72+3,72+3,74+3,51+3,56+3,56+3,56+3,51+3,49+3,52+3,52+3,52+3,49+3,19+3
146536,73+2,73+2,73+2,80,78,78,78,80,79+2,79+2,79+2,81+1,79+2,79+2,79+2,81+1,80+2,77+2,77+2,77+2,80+2,80+2,73+2,73+2,73+2,80+2,18+2
157481,54+3,54+3,54+3,53,56,56,56,53,59+3,59+3,59+3,55+3,67+3,67+3,67+3,55+3,67+3,77+3,77+3,77+3,67+3,70+3,82,82,82,70+3,16+3
168651,75+3,75+3,75+3,77,78,78,78,77,80+2,80+2,80+2,78+3,82,82,82,78+3,76+3,79+3,79+3,79+3,76+3,75+3,72+3,72+3,72+3,75+3,18+3
178509,81+1,81+1,81+1,73,77,77,77,73,75+3,75+3,75+3,71+3,72+3,72+3,72+3,71+3,54+3,60+3,60+3,60+3,54+3,52+3,57+3,57+3,57+3,52+3,18+3
179645,62+3,62+3,62+3,58,59,59,59,58,60+3,60+3,60+3,60+3,65+3,65+3,65+3,60+3,71+3,77+3,77+3,77+3,71+3,74+3,81+1,81+1,81+1,74+3,18+3
181458,81+1,81+1,81+1,81,81,81,81,81,81+1,81+1,81+1,82,80+2,80+2,80+2,82,79+3,77+3,77+3,77+3,79+3,78+3,76+3,76+3,76+3,78+3,16+3
183512,73+2,73+2,73+2,75,74,74,74,75,74+2,74+2,74+2,76+2,76+2,76+2,76+2,76+2,80+2,79+2,79+2,79+2,80+2,80+2,79+2,79+2,79+2,80+2,18+2
183711,75+3,75+3,75+3,77,77,77,77,77,78+3,78+3,78+3,79+3,81+1,81+1,81+1,79+3,79+3,81+1,81+1,81+1,79+3,78+3,77+3,77+3,77+3,78+3,18+3
184087,64+3,64+3,64+3,63,65,65,65,63,67+3,67+3,67+3,66+3,74+3,74+3,74+3,66+3,75+3,80+2,80+2,80+2,75+3,76+3,81+1,81+1,81+1,76+3,21+3
184200,81+1,81+1,81+1,79,80,80,80,79,80+2,80+2,80+2,79+3,76+3,76+3,76+3,79+3,64+3,64+3,64+3,64+3,64+3,61+3,59+3,59+3,59+3,61+3,21+3
184432,66+3,66+3,66+3,69,69,69,69,69,71+3,71+3,71+3,72+3,75+3,75+3,75+3,72+3,79+3,81+1,81+1,81+1,79+3,80+2,81+1,81+1,81+1,80+2,17+3
189881,62+3,62+3,62+3,59,60,60,60,59,60+3,60+3,60+3,61+3,65+3,65+3,65+3,61+3,72+3,76+3,76+3,76+3,72+3,75+3,82,82,82,75+3,21+3
192318,75+3,75+3,75+3,80,80,80,80,80,82,82,82,81+1,80+2,80+2,80+2,81+1,71+3,71+3,71+3,71+3,71+3,67+3,60+3,60+3,60+3,67+3,17+3
193082,77+3,77+3,77+3,82,81,81,81,82,81+1,81+1,81+1,82,79+3,79+3,79+3,82,80+2,77+3,77+3,77+3,80+2,80+2,75+3,75+3,75+3,80+2,15+3
193301,81+1,81+1,81+1,79,81,81,81,79,80+2,80+2,80+2,78+3,75+3,75+3,75+3,78+3,62+3,63+3,63+3,63+3,62+3,59+3,57+3,57+3,57+3,59+3,15+3
193474,71+2,71+2,71+2,72,73,73,73,72,74+2,74+2,74+2,73+2,77+2,77+2,77+2,73+2,78+2,81+1,81+1,81+1,78+2,79+2,80+2,80+2,80+2,79+2,18+2
193698,30+2,30+2,30+2,28,30,30,30,28,29+2,29+2,29+2,29+2,30+2,30+2,30+2,29+2,29+2,30+2,30+2,30+2,29+2,28+2,30+2,30+2,30+2,28+2,81+1
193747,74+3,74+3,74+3,77,77,77,77,77,79+3,79+3,79+3,79+3,81+1,81+1,81+1,79+3,80+2,81+1,81+1,81+1,80+2,78+3,76+3,76+3,76+3,78+3,20+3
197655,63+3,63+3,63+3,58,62,62,62,58,62+3,62+3,62+3,62+3,68+3,68+3,68+3,62+3,71+3,78+3,78+3,78+3,71+3,74+3,82,82,82,74+3,21+3
198717,78+2,78+2,78+2,81,80,80,80,81,79+2,79+2,79+2,81+1,73+2,73+2,73+2,81+1,63+2,60+2,60+2,60+2,63+2,59+2,52+2,52+2,52+2,59+2,19+2
199110,82,82,82,83-1,83-1,83-1,83-1,83-1,82,82,82,81+1,72+2,72+2,72+2,81+1,58+2,52+2,52+2,52+2,58+2,53+2,45+2,45+2,45+2,53+2,18+2
199482,33+2,33+2,33+2,32,33,33,33,32,33+2,33+2,33+2,33+2,32+2,32+2,32+2,33+2,31+2,32+2,32+2,32+2,31+2,31+2,31+2,31+2,31+2,31+2,81+1
199845,60+3,60+3,60+3,57,60,60,60,57,62+3,62+3,62+3,60+3,70+3,70+3,70+3,60+3,72+3,79+3,79+3,79+3,72+3,74+3,82,82,82,74+3,19+3
200260,77+3,77+3,77+3,82,81,81,81,82,82,82,82,82,78+3,78+3,78+3,82,64+3,63+3,63+3,63+3,64+3,59+3,51+3,51+3,51+3,59+3,18+3
200458,74+2,74+2,74+2,77,76,76,76,77,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,81+1,79+2,79+2,79+2,81+1,80+2,77+2,77+2,77+2,80+2,17+2
200724,59+2,59+2,59+2,63,61,61,61,63,63+2,63+2,63+2,67+2,69+2,69+2,69+2,67+2,79+2,79+2,79+2,79+2,79+2,80+2,81+1,81+1,81+1,80+2,18+2
201153,82,82,82,79,80,80,80,79,79+3,79+3,79+3,78+3,71+3,71+3,71+3,78+3,57+3,55+3,55+3,55+3,57+3,54+3,50+3,50+3,50+3,54+3,13+3
201305,63+2,63+2,63+2,64,63,63,63,64,65+2,65+2,65+2,66+2,71+2,71+2,71+2,66+2,76+2,79+2,79+2,79+2,76+2,78+2,82,82,82,78+2,19+2
201455,78+2,78+2,78+2,76,78,78,78,76,79+2,79+2,79+2,77+2,82,82,82,77+2,79+2,83-1,83-1,83-1,79+2,79+2,83-1,83-1,83-1,79+2,19+2
202648,76+2,76+2,76+2,80,80,80,80,80,81+1,81+1,81+1,81+1,82,82,82,81+1,79+2,80+2,80+2,80+2,79+2,78+2,74+2,74+2,74+2,78+2,17+2
202884,73+3,73+3,73+3,79,77,77,77,79,77+3,77+3,77+3,79+3,75+3,75+3,75+3,79+3,80+2,76+3,76+3,76+3,80+2,80+2,76+3,76+3,76+3,80+2,21+3
204525,65+2,65+2,65+2,62,63,63,63,62,64+2,64+2,64+2,63+2,70+2,70+2,70+2,63+2,74+2,79+2,79+2,79+2,74+2,76+2,82,82,82,76+2,20+2
204638,54+2,54+2,54+2,52,53,53,53,52,54+2,54+2,54+2,55+2,60+2,60+2,60+2,55+2,69+2,74+2,74+2,74+2,69+2,72+2,82,82,82,72+2,18+2
204935,37+3,37+3,37+3,36,39,39,39,36,43+3,43+3,43+3,40+3,46+3,46+3,46+3,40+3,34+3,42+3,42+3,42+3,34+3,33+3,34+3,34+3,34+3,33+3,81+3
205693,81+1,81+1,81+1,72,77,77,77,72,75+3,75+3,75+3,71+3,70+3,70+3,70+3,71+3,60+3,62+3,62+3,62+3,60+3,60+3,64+3,64+3,64+3,60+3,15+3
209889,76+3,76+3,76+3,83-1,82,82,82,83-1,85-3,85-3,85-3,83-1,84-2,84-2,84-2,83-1,81+1,79+3,79+3,79+3,81+1,79+3,70+3,70+3,70+3,79+3,18+3
210243,74+3,74+3,74+3,78,78,78,78,78,78+3,78+3,78+3,79+3,79+3,79+3,79+3,79+3,81+1,80+2,80+2,80+2,81+1,80+2,79+3,79+3,79+3,80+2,20+3
210411,74+2,74+2,74+2,80,79,79,79,80,80+2,80+2,80+2,81+1,79+2,79+2,79+2,81+1,74+2,74+2,74+2,74+2,74+2,71+2,66+2,66+2,66+2,71+2,20+2
211688,70+3,70+3,70+3,76,75,75,75,76,76+3,76+3,76+3,78+3,78+3,78+3,78+3,78+3,81+2,79+3,79+3,79+3,81+2,80+3,76+3,76+3,76+3,80+3,19+3
212096,76+2,76+2,76+2,80,79,79,79,80,80+2,80+2,80+2,80+2,75+2,75+2,75+2,80+2,64+2,61+2,61+2,61+2,64+2,59+2,50+2,50+2,50+2,59+2,18+2
212188,81+3,81+3,81+3,81,82,82,82,81,79+3,79+3,79+3,80+3,71+3,71+3,71+3,80+3,61+3,56+3,56+3,56+3,61+3,57+3,49+3,49+3,49+3,57+3,19+3
212194,77+3,77+3,77+3,81,81,81,81,81,82+3,82+3,82+3,81+3,80+3,80+3,80+3,81+3,69+3,67+3,67+3,67+3,69+3,65+3,56+3,56+3,56+3,65+3,19+3
212523,81+1,81+1,81+1,81,82,82,82,81,81+1,81+1,81+1,80+2,78+2,78+2,78+2,80+2,67+2,67+2,67+2,67+2,67+2,65+2,61+2,61+2,61+2,65+2,19+2
213661,56+2,56+2,56+2,61,60,60,60,61,63+2,63+2,63+2,65+2,69+2,69+2,69+2,65+2,75+2,79+2,79+2,79+2,75+2,77+2,82+2,82+2,82+2,77+2,17+2
215316,31+3,31+3,31+3,30,32,32,32,30,34+3,34+3,34+3,32+3,33+3,33+3,33+3,32+3,29+3,31+3,31+3,31+3,29+3,29+3,28+3,28+3,28+3,29+3,81+1
217870,73+2,73+2,73+2,75,74,74,74,75,74+2,74+2,74+2,76+2,75+2,75+2,75+2,76+2,80+2,78+2,78+2,78+2,80+2,80+2,78+2,78+2,78+2,80+2,17+2
220651,76+2,76+2,76+2,81,79,79,79,81,80+2,80+2,80+2,82+2,80+2,80+2,80+2,82+2,80+2,79+2,79+2,79+2,80+2,79+2,74+2,74+2,74+2,79+2,19+2
222077,73+2,73+2,73+2,75,75,75,75,75,77+2,77+2,77+2,76+2,81+2,81+2,81+2,76+2,78+2,81+2,81+2,81+2,78+2,77+2,77+2,77+2,77+2,77+2,19+2
223697,80+2,80+2,80+2,79,79,79,79,79,77+3,77+3,77+3,80+2,77+3,77+3,77+3,80+2,80+2,78+3,78+3,78+3,80+2,80+2,79+3,79+3,79+3,80+2,20+3
223952,32+2,32+2,32+2,28,30,30,30,28,30+2,30+2,30+2,29+2,30+2,30+2,30+2,29+2,27+2,29+2,29+2,29+2,27+2,27+2,29+2,29+2,29+2,27+2,81+1
224179,81+1,81+1,81+1,74,78,78,78,74,76+2,76+2,76+2,73+2,71+2,71+2,71+2,73+2,55+2,58+2,58+2,58+2,55+2,53+2,55+2,55+2,55+2,53+2,21+2
225659,66+2,66+2,66+2,66,68,68,68,66,70+2,70+2,70+2,68+2,75+2,75+2,75+2,68+2,75+2,81+2,81+2,81+2,75+2,76+2,80+2,80+2,80+2,76+2,18+2
226753,37+3,37+3,37+3,37,39,39,39,37,42+3,42+3,42+3,39+3,42+3,42+3,42+3,39+3,32+3,36+3,36+3,36+3,32+3,31+3,31+3,31+3,31+3,31+3,81+3
226754,73+2,73+2,73+2,78,78,78,78,78,80+2,80+2,80+2,79+2,81+2,81+2,81+2,79+2,80+2,81+2,81+2,81+2,80+2,78+2,77+2,77+2,77+2,78+2,21+2
227127,31+2,31+2,31+2,29,30,30,30,29,31+2,31+2,31+2,30+2,31+2,31+2,31+2,30+2,29+2,31+2,31+2,31+2,29+2,29+2,30+2,30+2,30+2,29+2,81+2
227796,75+3,75+3,75+3,81,80,80,80,81,79+3,79+3,79+3,80+3,72+3,72+3,72+3,80+3,63+3,57+3,57+3,57+3,63+3,60+3,49+3,49+3,49+3,60+3,20+3
228941,82+1,82+1,82+1,79,81,81,81,79,80+3,80+3,80+3,77+3,75+3,75+3,75+3,77+3,64+3,64+3,64+3,64+3,64+3,61+3,60+3,60+3,60+3,61+3,19+3
229984,72+2,72+2,72+2,76,75,75,75,76,75+2,75+2,75+2,78+2,77+2,77+2,77+2,78+2,80+2,78+2,78+2,78+2,80+2,80+2,77+2,77+2,77+2,80+2,17+2
230182,31+2,31+2,31+2,28,32,32,32,28,33+2,33+2,33+2,30+2,33+2,33+2,33+2,30+2,27+2,30+2,30+2,30+2,27+2,27+2,30+2,30+2,30+2,27+2,81+1
230375,60+2,60+2,60+2,59,59,59,59,59,60+2,60+2,60+2,61+2,64+2,64+2,64+2,61+2,74+2,77+2,77+2,77+2,74+2,77+2,82,82,82,77+2,22+2
231352,82+2,82+2,82+2,77,81,81,81,77,78+2,78+2,78+2,76+2,70+2,70+2,70+2,76+2,57+2,56+2,56+2,56+2,57+2,55+2,53+2,53+2,53+2,55+2,19+2
233096,74+3,74+3,74+3,74,73,73,73,74,72+3,72+3,72+3,76+3,73+3,73+3,73+3,76+3,79+3,78+3,78+3,78+3,79+3,80+3,80+3,80+3,80+3,80+3,19+3
233927,78+2,78+2,78+2,80,81,81,81,80,82+2,82+2,82+2,80+2,81+2,81+2,81+2,80+2,75+2,76+2,76+2,76+2,75+2,73+2,72+2,72+2,72+2,73+2,19+2
233934,35+2,35+2,35+2,35,38,38,38,35,41+2,41+2,41+2,38+2,43+2,43+2,43+2,38+2,33+2,39+2,39+2,39+2,33+2,32+2,31+2,31+2,31+2,32+2,81+2
236276,82+1,82+1,82+1,83,83,83,83,83,82+1,82+1,82+1,81+2,75+2,75+2,75+2,81+2,66+2,62+2,62+2,62+2,66+2,63+2,56+2,56+2,56+2,63+2,19+2
236401,75+2,75+2,75+2,80,79,79,79,80,80+2,80+2,80+2,81+2,80+2,80+2,80+2,81+2,81+2,79+2,79+2,79+2,81+2,80+2,76+2,76+2,76+2,80+2,18+2
239301,70+2,70+2,70+2,73,72,72,72,73,74+2,74+2,74+2,75+2,78+2,78+2,78+2,75+2,81+2,82+2,82+2,82+2,81+2,81+2,82+2,82+2,82+2,81+2,18+2
240950,77+2,77+2,77+2,82,81,81,81,82,82+2,82+2,82+2,81+2,81+2,81+2,81+2,81+2,72+2,72+2,72+2,72+2,72+2,69+2,61+2,61+2,61+2,69+2,19+2
241461,81+2,81+2,81+2,82,82,82,82,82,82+2,82+2,82+2,82+2,76+2,76+2,76+2,82+2,61+2,59+2,59+2,59+2,61+2,58+2,50+2,50+2,50+2,58+2,20+2
241788,82,82,82,81,82,82,82,81,82,82,82,81+1,76+2,76+2,76+2,81+1,61+2,59+2,59+2,59+2,61+2,57+2,52+2,52+2,52+2,57+2,19+2
243576,76+2,76+2,76+2,79,78,78,78,79,78+2,78+2,78+2,80+2,78+2,78+2,78+2,80+2,80+2,77+2,77+2,77+2,80+2,79+2,75+2,75+2,75+2,79+2,16+2
244260,74+3,74+3,74+3,80,80,80,80,80,82+3,82+3,82+3,80+3,79+3,79+3,79+3,80+3,68+3,67+3,67+3,67+3,68+3,64+3,55+3,55+3,55+3,64+3,21+3
251517,68+2,68+2,68+2,69,69,69,69,69,70+2,70+2,70+2,71+2,73+2,73+2,73+2,71+2,78+2,79+2,79+2,79+2,78+2,79+2,82+2,82+2,82+2,79+2,16+2
253072,82+2,82+2,82+2,78,80,80,80,78,77+2,77+2,77+2,78+2,71+2,71+2,71+2,78+2,63+2,61+2,61+2,61+2,63+2,61+2,57+2,57+2,57+2,61+2,20+2
255475,75+3,75+3,75+3,82,80,80,80,82,80+3,80+3,80+3,81+3,74+3,74+3,74+3,81+3,67+3,64+3,64+3,64+3,67+3,63+3,55+3,55+3,55+3,63+3,18+3
256630,73+2,73+2,73+2,81,80,80,80,81,82+2,82+2,82+2,82+2,79+2,79+2,79+2,82+2,69+2,68+2,68+2,68+2,69+2,65+2,56+2,56+2,56+2,65+2,19+2
